;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S18;Resting Open;0.03251879;0.030917197;0.029994949;0.028012095;0.030746168;0.03050386;0.032653801;0.02773411;0.030255787;0.03403609;0.040162586;0.02891862;0.033188061;0.02982572;0.028862464;0.029982549;0.035291693;0.02928559;0.032674795;0.032302421;0.02563806;0.027600775;0.03799034;0.027057202;0.028797755;0.026145139;0.035788439;0.031828014;5.57484;0.665606;-2.42976;0.0172229
S19;Resting Open;0.019966287;0.028942374;0.044269597;0.023605113;0.019580107;0.029943417;0.048883174;0.025121986;0.019538974;0.035109308;0.054334103;0.033587706;0.019797546;0.030024018;0.041628013;0.021975437;0.023483648;0.035677026;0.051849701;0.026140933;0.018937901;0.031124473;0.060394347;0.02719597;0.022307459;0.033839212;0.040563741;0.022782471;-0.26497;2.05264;1.1266;-2.02611
S20;Resting Open;0.03119503;0.027155888;0.060253715;0.015900651;0.030627285;0.026586388;0.054219654;0.016278977;0.029381644;0.027443825;0.055738991;0.018272672;0.031310208;0.026407053;0.069544545;0.016910338;0.029149331;0.026091399;0.07172835;0.017008911;0.027302506;0.023343513;0.039172841;0.0128176;0.02632958;0.022719414;0.047938129;0.012462791;4.53321;-1.5286;3.32085;-7.41726
S21;Resting Open;0.039981255;0.041351255;0.016031589;0.018951357;0.042340192;0.043391775;0.017004604;0.021553367;0.037740532;0.041281464;0.017936629;0.022379748;0.040789169;0.040116036;0.016503347;0.018273627;0.037979326;0.043395516;0.01578953;0.017896582;0.033255003;0.034661014;0.013913705;0.015790861;0.032757187;0.035757512;0.013958421;0.014983558;9.28796;6.18558;-6.63803;-5.84885
S22;Resting Open;0.033486589;0.029429301;0.016459165;0.044387653;0.034576242;0.029700782;0.016993548;0.045605841;0.033933488;0.028069813;0.017447667;0.044048735;0.030525694;0.029451194;0.017147703;0.044286565;0.031020521;0.030020093;0.016810874;0.042738795;0.032686292;0.02843443;0.016260222;0.042498289;0.027129772;0.028103434;0.016939173;0.043481845;5.75887;0.313014;-6.42399;7.92038
S24;Resting Open;0.021425245;0.037578416;0.039560039;0.017074928;0.025594135;0.039194384;0.033022353;0.02148831;0.024184938;0.038106052;0.030239822;0.023260367;0.021278352;0.039486749;0.050528943;0.018486602;0.023468437;0.04050951;0.049830376;0.021338318;0.0230818;0.036757581;0.035677324;0.018228867;0.020025062;0.037765182;0.078644862;0.021878559;0.788298;5.43651;0.192884;-4.99388
S2;Resting;0.010806638;0.02583712;0.068988509;0.021714245;0.010771524;0.025900471;0.069505179;0.021915892;0.009924424;0.02763586;0.079541312;0.027813538;0.010096237;0.024230606;0.072817702;0.01687808;0.009971478;0.023798524;0.083872756;0.016477497;0.010342169;0.024079758;0.073887345;0.019327818;0.011827947;0.022316702;0.076956478;0.015385235;-5.77048;-1.987;7.35902;-5.11301
S3;Resting;0.015262071;0.016681236;0.034593067;0.050883401;0.018358923;0.019587171;0.036547835;0.058894049;0.018410833;0.017365481;0.041214861;0.062006981;0.015415796;0.018623277;0.036382134;0.053581231;0.018375503;0.020973533;0.050887213;0.065487448;0.017590264;0.019693105;0.038641854;0.051355996;0.012935776;0.017323512;0.038573694;0.052872936;-2.57559;-5.29591;-1.12328;14.5476
S5;Resting;0.007526;0.010376674;0.065798095;0.045331007;0.006639572;0.011796371;0.078313407;0.05765797;0.008426817;0.011467909;0.082190801;0.06332936;0.007789546;0.009209836;0.061603544;0.039508737;0.007705987;0.009083688;0.063395546;0.042042404;0.006874643;0.010138759;0.060543915;0.040706309;0.007488846;0.00995662;0.059001727;0.033627159;-7.42225;-9.79925;5.68671;8.95096
S6;Resting;0.008546755;0.014735703;0.070658927;0.022947303;0.008341649;0.01488573;0.076191851;0.026279047;0.008179694;0.015166092;0.085882618;0.037296272;0.007656328;0.014504116;0.092735693;0.026191696;0.007088038;0.01304691;0.128765196;0.033214702;0.007936909;0.013910443;0.067897938;0.018487639;0.006340676;0.012510271;0.073520257;0.01525102;-7.3429;-7.75541;9.67593;-2.14878
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;1.98336;2.31342;-0.301885;-3.25326
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-8.47216;-8.57518;13.3517;-8.90306
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;2.86909;-0.828016;-4.7839;11.53
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-3.40472;-5.81409;8.2706;-4.93466
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-9.09433;-9.41339;13.388;-7.51721
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-2.67303;-4.58074;6.82748;-4.11763
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-1.88794;3.77722;-1.15455;3.22496
S19;Resting;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-4.15473;1.34517;6.3629;-6.14369
S20;Resting;0.014075598;0.014898226;0.096791014;0.018498075;0.014379626;0.011433213;0.096791832;0.019377205;0.005991989;0.007883702;0.107346843;0.020547934;0.004475124;0.006711701;0.09840878;0.018274785;0.004089815;0.00634337;0.110270059;0.01960604;0.005910556;0.006934678;0.108614484;0.017810646;0.003560909;0.00500293;0.096491001;0.014432585;-7.36895;-10.8943;13.8547;-5.94587
S21;Resting;0.021643268;0.036961362;0.028339;0.02929007;0.021345501;0.044838794;0.028931028;0.03222966;0.02134602;0.044451181;0.03531313;0.037532353;0.023075397;0.03537693;0.034141181;0.032273828;0.023787837;0.037548532;0.032360473;0.029732584;0.018125362;0.034255373;0.023136259;0.022693951;0.018928604;0.02965891;0.023950734;0.023594594;0.147431;4.82545;-3.3788;0.1083
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-4.32758;-6.3737;-0.517523;13.3333
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-7.22156;-11.0205;15.8006;-11.819
S2;Acuity right;0.021255801;0.03818243;0.037120004;0.037039254;0.021288466;0.038096156;0.036963127;0.037361527;0.021186753;0.036944658;0.036948524;0.045506613;0.021251439;0.037297539;0.03616849;0.030318917;0.021299102;0.034619681;0.035051985;0.031043677;0.019543585;0.034895597;0.033707704;0.029402016;0.018111829;0.031299821;0.031213511;0.022148394;-0.29893;3.94757;-1.94439;2.11049
S3;Acuity right;0.052954013;0.037901958;0.018808767;0.020958996;0.056809837;0.036356142;0.018265266;0.022671789;0.053705219;0.035161916;0.015585801;0.022150513;0.05622886;0.036875509;0.018146539;0.020136441;0.05496286;0.035703807;0.014762192;0.020362971;0.045026886;0.036000108;0.016005984;0.021964657;0.047098908;0.03299418;0.015517175;0.02020874;17.3489;3.95179;-6.39295;-4.39035
S5;Acuity right;0.015787962;0.040844371;0.059234569;0.027530007;0.015834989;0.029473013;0.067786192;0.027700073;0.015609875;0.023296707;0.079652736;0.025366915;0.015841008;0.040847771;0.056097247;0.028407884;0.014948497;0.029749161;0.050692756;0.028741352;0.011980823;0.020768491;0.063432562;0.022415624;0.014441816;0.026022885;0.043686014;0.023649271;-3.25427;0.8097;3.99037;-1.62344
S6;Acuity right;0.024610189;0.051396909;0.028816046;0.032411067;0.023624654;0.04919223;0.02880519;0.034413203;0.024636439;0.045867693;0.029452833;0.03747791;0.022227949;0.042995248;0.025544982;0.029376969;0.020613701;0.038947126;0.023458244;0.029958509;0.023590974;0.04149654;0.026308058;0.029409614;0.019850104;0.035027535;0.022868696;0.025873413;0.779477;7.95248;-4.06391;1.0461
S7;Acuity right;0.035669503;0.057285712;0.019588071;0.019961515;0.034848228;0.058916153;0.020819568;0.022719992;0.035851065;0.059860666;0.021221363;0.024449237;0.030543716;0.054671255;0.017878801;0.019295358;0.031614587;0.052553181;0.016545889;0.01810911;0.032659622;0.050134541;0.016889707;0.01699787;0.027522257;0.048558498;0.015229985;0.014722073;6.20884;13.9937;-6.03187;-5.3534
S10;Acuity right;0.029015359;0.032567342;0.019489266;0.025429591;0.025544704;0.030584987;0.018804404;0.023681909;0.024158427;0.030731107;0.019617049;0.023570959;0.026915392;0.031806712;0.019759858;0.026284322;0.026224841;0.031866449;0.020581857;0.028567661;0.171452782;0.054278558;0.020803162;0.023074491;0.024385601;0.029480388;0.018994828;0.02095992;7.32701;3.168;-5.74575;-2.58681
S13;Acuity right;0.035778026;0.064686174;0.022770806;0.037487947;0.028748661;0.054823661;0.019535304;0.036186598;0.024260495;0.044015748;0.018704214;0.036153187;0.02876869;0.046458321;0.019654215;0.035727285;0.0264144;0.036063402;0.016734382;0.034669192;0.020256208;0.035061191;0.018202689;0.029258289;0.023500805;0.036359214;0.017685544;0.03128039;3.43548;8.79907;-5.82773;2.7961
S14;Acuity right;0.02921308;0.041077561;0.035862465;0.029015016;0.025957717;0.031664755;0.034709984;0.035249542;0.026559922;0.02916338;0.032055127;0.059306211;0.026450548;0.036476918;0.037225379;0.029966454;0.024977763;0.031595978;0.035648556;0.029975421;0.02396448;0.033257397;0.031566513;0.024413878;0.023858935;0.033916035;0.036031853;0.022212936;2.63928;2.88108;-2.1052;1.64247
S15;Acuity right;0.017134953;0.036942306;0.047626573;0.027904738;0.017929347;0.035169066;0.054563036;0.029652812;0.017808559;0.032988078;0.060438418;0.03014844;0.015987867;0.034375326;0.042548092;0.027479704;0.014471374;0.031471838;0.04357163;0.025860464;0.014879465;0.02846422;0.060942083;0.027982242;0.013699507;0.027320053;0.046003174;0.027617502;-2.78861;2.03054;1.64186;-0.660145
S16;Acuity right;0.037664439;0.047050403;0.021076942;0.02591264;0.03525892;0.044416991;0.020638118;0.026649406;0.036337843;0.040574697;0.019814761;0.026151912;0.035639658;0.046512148;0.02095175;0.027816597;0.035814942;0.042736845;0.018298477;0.032241018;0.029064793;0.03421243;0.016251496;0.018923864;0.040171464;0.040134425;0.020293746;0.021687951;8.29298;7.39716;-5.7203;-2.01916
S18;Acuity right;0.030017991;0.035459191;0.023935909;0.034417724;0.030053477;0.033849589;0.024360994;0.034834381;0.029993584;0.034774643;0.028041219;0.035364325;0.028653982;0.034446135;0.025037849;0.034340838;0.031156643;0.032071353;0.027069387;0.032433154;0.026690971;0.032667328;0.029089521;0.039119974;0.025748367;0.031594418;0.028215675;0.033713752;4.29328;2.72181;-4.17675;3.0453
S19;Acuity right;0.022578779;0.047865961;0.040586576;0.023196856;0.019719392;0.041367415;0.040236187;0.023114904;0.016775002;0.039210214;0.042449651;0.027695039;0.022430173;0.047755161;0.040731934;0.022153447;0.025782627;0.046773114;0.044518216;0.022713438;0.020101793;0.041581681;0.050346154;0.026463337;0.021482248;0.041743215;0.044322981;0.020885547;0.138982;8.23476;-0.17208;-3.04819
S20;Acuity right;0.051474035;0.043878994;0.01964224;0.022224324;0.052533686;0.039914441;0.018949796;0.022824463;0.061366574;0.035047737;0.018114167;0.023540233;0.053812668;0.040797979;0.017923127;0.019174753;0.049245593;0.032788223;0.015873708;0.016044822;0.045308454;0.031882882;0.016538474;0.017374568;0.04273713;0.034788901;0.016980624;0.015992325;16.3835;4.53519;-6.17262;-5.23476
S21;Acuity right;0.027440697;0.071574227;0.028547055;0.022350979;0.024018515;0.071983053;0.027711158;0.022977414;0.021235849;0.0541658;0.025935193;0.021350016;0.021214113;0.05724618;0.026768008;0.019425184;0.023164429;0.04440663;0.021679542;0.016993617;0.018269785;0.05136231;0.023997707;0.024301684;0.018752129;0.040266041;0.019420385;0.016132034;0.644145;14.368;-4.39388;-4.71226
S22;Acuity right;0.02923876;0.0506699;0.01881298;0.038193937;0.027894319;0.043406774;0.017793777;0.037774902;0.026885854;0.032715901;0.013249421;0.036899028;0.028707057;0.048173842;0.017243199;0.038478056;0.024390371;0.039018272;0.013912841;0.036566819;0.025455824;0.042031449;0.014848924;0.036777561;0.026642244;0.049503972;0.016564559;0.037236128;3.28178;8.21645;-6.54628;4.43061
S24;Acuity right;0.025322036;0.041579313;0.032156429;0.024744664;0.027551769;0.041923197;0.029507411;0.025182024;0.026560994;0.041725356;0.026325433;0.024971331;0.027938611;0.040712707;0.035709444;0.022882179;0.028669646;0.040689713;0.039192019;0.02312398;0.024451451;0.03942717;0.029188777;0.026067056;0.031437958;0.044523942;0.041497394;0.028081195;3.58314;7.10082;-2.51772;-2.33027
2S1;Resting Open;0.019572718;0.02259626;0.015029844;0.038346311;0.021710677;0.02401542;0.015834651;0.043255094;0.024777;0.022476813;0.015513963;0.047974139;0.019062486;0.01873156;0.014929812;0.041725606;0.020000897;0.016331431;0.015716479;0.052161674;0.028357367;0.032484527;0.018658288;0.051012134;0.027796415;0.029842598;0.019741887;0.054154546;0.745098;-2.46583;-6.55728;9.38715
2S2;Resting Open;0.019651014;0.041859721;0.039408156;0.034210142;0.014112183;0.037700109;0.042616974;0.037270617;0.018623891;0.040898527;0.047317375;0.046495985;0.012496424;0.030930854;0.03996728;0.028474793;0.022236679;0.035562269;0.037659276;0.026451621;0.013474724;0.034394761;0.0425418;0.033484949;0.014131346;0.030498944;0.042107051;0.027545866;-2.49189;3.94109;-0.518144;2.1612
2S3;Resting Open;0.016261565;0.03968091;0.025426589;0.022924665;0.015643973;0.040798405;0.028584242;0.021728668;0.014027833;0.045198106;0.034912186;0.02212278;0.015114246;0.033928588;0.023813663;0.019670804;0.008970794;0.024964876;0.019252819;0.015168513;0.021728453;0.058645386;0.048921461;0.030996405;0.015078254;0.037229167;0.039597608;0.025505959;-3.54319;6.14654;-3.09484;-3.59367
2S4;Resting Open;0.050538148;0.04387738;0.024410873;0.022009018;0.047118123;0.040204132;0.030347824;0.024019146;0.051890985;0.046322493;0.037856357;0.032198815;0.020675912;0.019046332;0.024285282;0.018214695;0.016731099;0.013869637;0.021738268;0.017686692;0.044402373;0.035489013;0.032398449;0.025371613;0.028351405;0.020614388;0.031794378;0.023502174;8.15879;1.21433;-3.61748;-3.34928
2S5;Resting Open;0.014422568;0.017188746;0.032576136;0.023591448;0.016359863;0.018792821;0.043997767;0.026000345;0.019390082;0.019931725;0.072438104;0.033732714;0.014800084;0.016776299;0.054319675;0.027404351;0.014551804;0.014682114;0.089808252;0.028752084;0.023576878;0.022598818;0.026884476;0.023924841;0.018617914;0.018065024;0.034948576;0.022117843;-2.39963;-5.4848;1.36941;-1.63301
2S6;Resting Open;0.010218472;0.022478012;0.031296361;0.038283584;0.010508049;0.021569327;0.036703965;0.04027116;0.010884776;0.021205784;0.046491504;0.046600149;0.024276406;0.034979142;0.03802692;0.05922471;0.010653172;0.017708262;0.045925425;0.043052939;0.010780806;0.022538972;0.042314672;0.041596607;0.011178303;0.02188872;0.050765362;0.04208634;-4.52274;-2.82548;-0.735606;8.15179
2S7;Resting Open;0.036221442;0.024156171;0.019443639;0.02868943;0.028324914;0.02640778;0.021960513;0.03396341;0.037344951;0.026029481;0.023846608;0.038617271;0.043269814;0.022830999;0.016586124;0.024295382;0.032377138;0.017876597;0.012292658;0.018918265;0.056395677;0.034154551;0.021661352;0.029171954;0.042441477;0.02761276;0.017796177;0.023154547;9.12319;-1.54493;-5.87306;-0.67071
2S8;Resting Open;0.015073984;0.029521155;0.033509154;0.033198812;0.017245567;0.030352778;0.036776199;0.036099118;0.017372552;0.030020705;0.037060157;0.037167365;0.012653329;0.026333345;0.029649726;0.031814724;0.011742774;0.024390469;0.02664584;0.033951464;0.021555256;0.039108272;0.04447123;0.036787612;0.017662904;0.038861291;0.033459946;0.031536158;-2.99984;1.58462;-2.21912;2.71792
2S9;Resting Open;0.013544722;0.015839695;0.031215615;0.045268263;0.012397529;0.01608967;0.034236373;0.052248057;0.013030271;0.016826215;0.030783648;0.052728472;0.014215161;0.01735127;0.043415307;0.045093437;0.009193004;0.012204863;0.026097509;0.036628503;0.015334667;0.021992558;0.044128922;0.059397806;0.013749545;0.019094315;0.052544616;0.047873432;-4.51993;-6.11795;-1.56344;10.398
2S10;Resting Open;0.004764411;0.008070747;0.0819907;0.01000202;0.005161523;0.008369977;0.092145221;0.011625084;0.004991264;0.008595427;0.084510666;0.010780328;0.004701669;0.008452676;0.094577605;0.010836483;0.005021386;0.010213419;0.090092608;0.012456748;0.007360845;0.013675796;0.11108972;0.012820084;0.006390823;0.012896137;0.148895004;0.014632284;-8.63532;-9.86888;13.1308;-9.47345
2S11;Resting Open;0.031037664;0.021963379;0.009985337;0.023493716;0.031825908;0.02380577;0.012101425;0.029384731;0.033163255;0.025564598;0.013265228;0.033605972;0.027544667;0.020538294;0.010103149;0.021357642;0.031079578;0.021285317;0.011834217;0.02924677;0.041211451;0.034153105;0.016482014;0.031631447;0.037339241;0.028687061;0.01569029;0.02913977;6.20741;-1.72932;-7.47548;-0.694345
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;-1.44879;-3.93169;-3.20277;3.35193
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;3.896;-0.841575;-2.57931;4.28019
2S1;Resting;0.0095048;0.013388345;0.023730115;0.052762467;0.010618192;0.014375138;0.028734727;0.058661413;0.012375611;0.017174891;0.028170596;0.065208764;0.008709237;0.012615887;0.023903141;0.054926087;0.007770837;0.014546873;0.02646135;0.069053086;0.013880204;0.018647268;0.034106151;0.072577332;0.013125448;0.017654987;0.030958361;0.075909372;-5.77527;-6.94211;-3.84911;18.6672
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-6.03001;-2.05236;5.22057;0.538495
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-7.72343;-8.41861;8.26171;-4.51282
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;-0.871604;-5.57733;5.97453;-5.93882
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-8.68225;-11.1988;12.6242;-6.4998
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-3.62974;-3.39494;1.97522;5.30871
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;-1.08351;-4.57123;-0.956927;8.67276
