;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5
0;2S3;Resting;0.075643911;0.086021505;0.088397099;0.080145036;0.083395849;0.078769692;0.073643411;0.41847962;0.321705426;0.358589647;0.232683171;0.254063516;0.234933733;0.490497624;0.300950238;0.192173043;0.301575394;0.203925981;0.238059515;0.173293323;0.312578145;0.172168042;0.399349837;0.18692173;0.303325831;0.13615904;0.236809202;0.204301075;-9.76443;-7.96811;-7.18026;-6.15106;-3.80094
0;2S4;Resting;0.069267317;0.067391848;0.067266817;0.066266567;0.06464116;0.069392348;0.067391848;0.326581645;0.266191548;0.257814454;0.134408602;0.317829457;0.222930733;0.428982246;0.226431608;0.131407852;0.402350588;0.184796199;0.1987997;0.127531883;0.375843961;0.167291823;0.302450613;0.21667917;0.460990248;0.124531133;0.269067267;0.215803951;-13.794;-12.5231;-7.98308;-5.61755;-5.64264
0;2S5;Resting;0.093898475;0.090397599;0.0963991;0.091272818;0.088022006;0.10140035;0.088022006;0.500500125;0.278194549;0.459989997;0.236684171;0.359339835;0.429857464;0.460865216;0.294948737;0.191422856;0.444236059;0.290572643;0.200175044;0.156914229;0.326206552;0.182170543;0.429482371;0.215053763;0.468867217;0.145536384;0.284196049;0.292698175;-4.88303;-3.26287;-1.37413;-1.85412;-2.32855
0;2S6;Resting;0.071142786;0.074893723;0.068267067;0.065141285;0.064766192;0.087646912;0.074768692;0.643410853;0.311577894;0.356964241;0.238184546;0.480995249;0.370092523;0.468242061;0.252313078;0.18492123;0.525131283;0.260065016;0.162415604;0.130907727;0.340710178;0.157289322;0.332833208;0.208802201;0.343210803;0.164791198;0.400100025;0.303950988;-6.37406;-7.98442;-3.48803;-0.700346;-2.7822
0;2S7;Resting;0.064891223;0.068267067;0.068017004;0.061890473;0.055513878;0.07951988;0.064516129;0.225806452;0.176044011;0.34196049;0.232183046;0.252813203;0.318954739;0.403350838;0.13315829;0.134658665;0.347211803;0.164666167;0.11327832;0.110027507;0.307326832;0.142285571;0.260065016;0.155663916;0.31207802;0.143410853;0.286196549;0.228182046;-16.8274;-13.6883;-8.91658;-8.07668;-8.06382
0;2S8;Resting;0.048512128;0.051262816;0.058014504;0.053888472;0.060140035;0.053513378;0.055513878;0.588147037;0.344211053;0.532133033;0.332083021;0.461740435;0.410977744;0.542135534;0.356339085;0.231307827;0.537134284;0.282820705;0.243685921;0.179419855;0.371092773;0.187421855;0.508877219;0.284196049;0.426731683;0.205926482;0.376469117;0.335708927;-1.15075;-7.69849;0.00602547;1.2396;0.279972
0;2S9;Resting;0.06164041;0.063015754;0.065016254;0.061015254;0.069142286;0.067516879;0.066516629;0.434483621;0.21467867;0.307951988;0.118154539;0.338084521;0.259314829;0.446861715;0.166916729;0.090772693;0.418104526;0.149537384;0.110027507;0.084646162;0.293323331;0.100150038;0.239309827;0.149037259;0.473618405;0.081270318;0.205301325;0.163915979;-18.7298;-15.5332;-9.64316;-6.64651;-7.7695
0;2S10;Resting;0.068267067;0.070017504;0.070517629;0.070142536;0.063140785;0.075143786;0.093023256;0.528132033;0.33895974;0.441485371;0.233183296;0.414103526;0.251062766;0.574018505;0.267566892;0.166916729;0.401975494;0.178169542;0.205176294;0.151537884;0.318204551;0.141660415;0.489997499;0.26744186;0.353713428;0.161290323;0.259189797;0.302075519;-7.09876;-7.85822;-5.31568;-2.34211;-2.04853
0;2S11;Resting;0.067141785;0.069267317;0.070892723;0.067016754;0.056264066;0.082020505;0.089147287;0.502750688;0.404976244;0.482995749;0.227556889;0.401725431;0.236184046;0.491997999;0.344836209;0.181295324;0.418354589;0.209427357;0.282195549;0.148787197;0.374843711;0.15703926;0.357589397;0.285696424;0.281195299;0.170292573;0.229557389;0.250562641;-6.09262;-7.59006;-6.06554;-2.33306;-2.10769
0;2S12;Resting;0.08052013;0.078894724;0.082645661;0.070017504;0.08152038;0.07551888;0.069767442;0.513253313;0.268692173;0.441485371;0.222930733;0.416104026;0.297324331;0.464741185;0.275818955;0.158664666;0.512253063;0.206301575;0.173418355;0.120405101;0.32208052;0.134533633;0.408727182;0.249687422;0.456864216;0.153163291;0.326831708;0.262190548;-8.49734;-8.11947;-4.02349;-1.85489;-3.34076
0;2S13;Resting;0.059514879;0.056014004;0.061390348;0.055513878;0.050012503;0.062390598;0.056514129;0.365466367;0.181420355;0.390972743;0.109152288;0.348087022;0.360590148;0.409602401;0.195548887;0.096774194;0.732683171;0.208177044;0.118529632;0.084021005;0.383095774;0.123530883;0.232183046;0.18292073;0.552138035;0.091272818;0.198049512;0.218554639;-16.4875;-15.5574;-6.06156;-2.99341;-6.86252
0;2S1;Acuity;0.066293837;0.065012233;0.068157987;0.069556099;0.061516952;0.079808925;0.076197134;0.438657812;0.213328673;0.384247932;0.19328906;0.394384248;0.264359781;0.399743679;0.226144705;0.127927298;0.509961552;0.171618315;0.141908424;0.105207969;0.328439939;0.130373995;0.416754049;0.222882442;0.364441338;0.132587673;0.299545613;0.197366888;-13.0565;-11.5569;-7.0283;-3.82773;-5.60632
0;2S2;Acuity;0.065478271;0.06198299;0.066060818;0.055574974;0.054060352;0.065827799;0.061633461;0.34708144;0.215076314;0.250262146;0.142257952;0.269486194;0.267505534;0.373063032;0.224630083;0.142840499;0.432715834;0.256670162;0.156821624;0.112781079;0.291156938;0.169055109;0.195269719;0.200396132;0.33403239;0.131655598;0.190725853;0.241174415;-15.3864;-14.5846;-9.35336;-7.10529;-8.19444
0;2S3;Acuity;0.051380636;0.058371199;0.062216008;0.050332052;0.062332518;0.061167424;0.052895258;0.435978096;0.327391355;0.353955493;0.246417337;0.226843761;0.257602237;0.449493184;0.346731912;0.229873005;0.249330071;0.24198998;0.254806012;0.202260282;0.272981475;0.206920657;0.316905511;0.181521612;0.316322964;0.162763602;0.237912152;0.202493301;-9.71851;-11.7124;-7.66142;-7.13786;-4.74592
0;2S4;Acuity;0.063963649;0.066876384;0.075731096;0.065827799;0.067924968;0.078294303;0.073633928;0.26074799;0.270767797;0.293021088;0.186764535;0.297914482;0.252708843;0.319818245;0.271000816;0.169870675;0.322497961;0.221717348;0.255738087;0.152860305;0.355353606;0.215425842;0.301409763;0.289758826;0.33216824;0.178375859;0.269369684;0.272981475;-9.98411;-9.98377;-7.5856;-6.15451;-5.92764
0;2S5;Acuity;0.071653268;0.067808459;0.083653734;0.069206571;0.073750437;0.108703251;0.088896656;0.454852616;0.250728184;0.401607829;0.171385297;0.297564954;0.307002214;0.350576721;0.321565886;0.156239077;0.343120121;0.269486194;0.234416871;0.162181056;0.317255039;0.21763952;0.305138064;0.269136666;0.441920075;0.163346149;0.289059769;0.356285681;-6.61976;-6.20239;-4.58411;-4.0872;-4.78572
0;2S6;Acuity;0.05813818;0.061167424;0.06000233;0.056507049;0.064546196;0.070255156;0.060584877;0.541069556;0.260165443;0.376208785;0.248164977;0.285797507;0.323313527;0.410229523;0.240941396;0.202493301;0.340090877;0.250728184;0.138180123;0.146219271;0.321565886;0.160200396;0.350693231;0.146102761;0.280904113;0.13701503;0.376907841;0.259582896;-10.851;-11.6371;-6.33929;-5.43983;-5.27706
0;2S7;Acuity;0.053361296;0.053361296;0.060235349;0.055225446;0.054293371;0.062798555;0.059186765;0.447629034;0.286613072;0.323080508;0.178725387;0.378771991;0.298730048;0.380985669;0.307235232;0.179540953;0.38459746;0.270418269;0.251194221;0.177676803;0.284748922;0.20447396;0.220552254;0.255971106;0.302341839;0.165326809;0.205639054;0.310147967;-9.01753;-12.1782;-7.36724;-4.97068;-5.79414
0;2S8;Acuity;0.064196668;0.067924968;0.071070721;0.068857043;0.066410346;0.070371665;0.079692415;0.596061983;0.281253641;0.55912851;0.292089013;0.517418152;0.43900734;0.391821042;0.438424793;0.245019224;0.574973785;0.355237097;0.235698474;0.174181522;0.340556915;0.204939998;0.361295584;0.37329605;0.439589887;0.221717348;0.303390423;0.420016311;1.68517;-4.18268;0.90985;2.24251;-1.31138
0;2S9;Acuity;0.056973086;0.064196668;0.068740534;0.055108936;0.057322614;0.060584877;0.059536293;0.477571945;0.295351276;0.425026215;0.200512641;0.383548876;0.367004544;0.517534662;0.259932425;0.159151812;0.51963183;0.248980543;0.172433881;0.131888617;0.404404055;0.166608412;0.283117791;0.239892811;0.418152161;0.136782011;0.261330537;0.269136666;-9.4174;-11.3906;-4.47555;-2.14864;-3.40276
0;2S10;Acuity;0.074915531;0.074799021;0.074216474;0.077245718;0.078294303;0.085983922;0.107305138;0.459279972;0.239659793;0.374810672;0.178026331;0.308516836;0.239776302;0.447629034;0.24583479;0.133985786;0.382383782;0.1801235;0.158336246;0.103809857;0.337993708;0.144937667;0.385063498;0.239659793;0.36782011;0.144005592;0.258650821;0.254572993;-11.4483;-8.68973;-7.13255;-4.7264;-5.0663
0;2S11;Acuity;0.07689619;0.070022137;0.072585343;0.072352324;0.064080158;0.084585809;0.113247116;0.554118607;0.351275778;0.501106839;0.136548992;0.390888967;0.15204474;0.419084236;0.415705464;0.118024001;0.396015379;0.143306536;0.334614937;0.139112199;0.351974834;0.14062682;0.214843295;0.35092625;0.183968309;0.137597577;0.13317022;0.229406967;-8.334;-8.06832;-9.60761;-3.73937;-4.17941
0;2S12;Acuity;0.054176861;0.052079692;0.058604218;0.055341955;0.059419783;0.05068158;0.06198299;0.470581382;0.234067342;0.480484679;0.210299429;0.385762554;0.332634277;0.331352674;0.34335314;0.187929628;0.388908307;0.2720494;0.193405569;0.150646627;0.23266923;0.15577304;0.310730514;0.319585227;0.396131889;0.1763952;0.242339508;0.352440871;-8.02098;-11.4744;-5.40654;-3.99559;-6.16365
0;2S13;Acuity;0.06000233;0.075498078;0.086799487;0.055225446;0.052196202;0.089712222;0.071886287;0.368286147;0.174065012;0.467319119;0.20645462;0.290457882;0.359431434;0.402306886;0.245252243;0.146685308;0.617499709;0.275894209;0.129325411;0.09949901;0.406734242;0.152277758;0.360480019;0.206105091;0.456716766;0.138413142;0.301642782;0.29267156;-10.9616;-9.84545;-3.63965;-2.45388;-5.09725
0;S2;Resting Open;0.149662416;0.149912478;0.147536884;0.157289322;0.155913978;0.140285071;0.135533883;0.937859465;0.592023006;0.551512878;0.481495374;0.736934234;0.41947987;0.602650663;0.550762691;0.478744686;0.741685421;0.417354339;0.402350588;0.35983996;0.578269567;0.326206552;0.706926732;0.561265316;0.542260565;0.490872718;0.555013753;0.471867967;29.5956;22.7105;14.7215;15.5443;14.2664
0;S3;Resting Open;0.154163541;0.134533633;0.137284321;0.139284821;0.138034509;0.118779695;0.133033258;0.49299825;0.405726432;0.528382096;0.304576144;0.372468117;0.461740435;0.428857214;0.369217304;0.231557889;0.360965241;0.345211303;0.279194799;0.189672418;0.307451863;0.257939485;0.356964241;0.298574644;0.505376344;0.201675419;0.326206552;0.34796199;4.38546;8.37952;2.80309;-0.149228;0.829328
0;S5;Resting Open;0.094898725;0.108902226;0.11927982;0.101650413;0.11327832;0.098024506;0.084021005;0.449487372;0.271192798;0.425606402;0.323580895;0.428107027;0.351087772;0.3975994;0.277694424;0.242185546;0.446736684;0.239184796;0.179544886;0.169417354;0.321455364;0.162165541;0.41847962;0.268317079;0.392473118;0.230057514;0.34096024;0.26344086;-3.61558;-1.3543;-1.94118;-1.59383;-2.37423
0;S6;Resting Open;0.114153538;0.102900725;0.092023006;0.125906477;0.137659415;0.103150788;0.110402601;0.509627407;0.286446612;0.437109277;0.293448362;0.409602401;0.423980995;0.354713678;0.356339085;0.254938735;0.455363841;0.353213303;0.224056014;0.173043261;0.34396099;0.219054764;0.438109527;0.303700925;0.491872968;0.238809702;0.379219805;0.347586897;1.89461;2.81386;1.77925;0.32095;-0.873338
0;S7;Resting Open;0.113153288;0.116904226;0.116404101;0.11227807;0.104901225;0.103900975;0.090272568;0.529757439;0.489497374;0.515628907;0.351837959;0.449237309;0.43335834;0.592648162;0.36084021;0.253688422;0.454488622;0.319579895;0.334708677;0.245686422;0.427856964;0.285571393;0.481495374;0.335208802;0.473368342;0.249812453;0.427731933;0.351712928;7.63281;5.63753;4.23385;3.0211;4.77528
0;S10;Resting Open;0.103275819;0.096899225;0.095273818;0.105526382;0.112778195;0.1004001;0.10340085;0.653663416;0.469242311;0.572393098;0.366466617;0.525381345;0.553888472;0.685296324;0.387971993;0.271192798;0.656789197;0.389847462;0.29619905;0.221180295;0.555513878;0.293698425;0.577269317;0.333708427;0.722305576;0.239059765;0.494248562;0.34496124;11.2425;6.89583;9.94296;8.28386;8.14638
0;S11;Resting Open;0.14616154;0.139284821;0.135908977;0.151787947;0.146286572;0.119404851;0.125656414;0.654788697;0.45323831;0.696674169;0.362215554;0.48312078;0.486496624;0.601275319;0.493623406;0.285446362;0.549387347;0.383595899;0.352088022;0.222805701;0.511002751;0.293323331;0.449487372;0.413103276;0.558139535;0.25743936;0.377094274;0.424981245;14.5295;13.7335;8.92082;7.10438;7.3988
0;S13;Resting Open;0.147036759;0.13215804;0.123780945;0.13915979;0.137284321;0.123405851;0.126156539;0.520005001;0.403225806;0.574643661;0.418104526;0.397849462;0.501250313;0.605151288;0.403975994;0.300700175;0.494373593;0.37471868;0.323830958;0.256564141;0.442735684;0.3012003;0.561890473;0.360215054;0.655913978;0.2971993;0.548637159;0.395973993;13.0898;13.0406;9.65298;5.39622;6.94704
0;S14;Resting Open;0.128407102;0.122780695;0.106276569;0.12428107;0.138534634;0.102525631;0.115028757;0.351587897;0.197674419;0.35483871;0.292948237;0.319954989;0.350087522;0.311702926;0.295948987;0.235933983;0.373218305;0.284446112;0.161540385;0.147286822;0.204551138;0.16204051;0.312828207;0.261940485;0.341460365;0.21467867;0.304076019;0.308327082;-5.37825;0.104568;-3.4892;-4.74777;-5.43738
0;S16;Resting Open;0.126656664;0.114403601;0.117904476;0.132908227;0.139409852;0.110152538;0.111277819;0.453363341;0.402225556;0.431982996;0.319704926;0.363215804;0.342835709;0.440735184;0.340585146;0.246186547;0.381595399;0.290947737;0.316829207;0.24656164;0.369217304;0.263315829;0.404476119;0.307701925;0.3975994;0.231932983;0.301575394;0.313203301;3.10013;4.99481;0.218262;-0.857688;0.91368
0;S18;Resting Open;0.185046262;0.183295824;0.161415354;0.182420605;0.176294074;0.13715929;0.135908977;0.672793198;0.477619405;0.571892973;0.419729932;0.488872218;0.399224806;0.639784946;0.49299825;0.349837459;0.531632908;0.331082771;0.361215304;0.26044011;0.480495124;0.246061515;0.595148787;0.375843961;0.457364341;0.286196549;0.462990748;0.358339585;16.2084;19.0303;8.71287;7.02208;9.03074
0;S19;Resting Open;0.130782696;0.133533383;0.13215804;0.129782446;0.111402851;0.104026007;0.090522631;0.604151038;0.274068517;0.644411103;0.268692173;0.381970493;0.367966992;0.409102276;0.404226057;0.196299075;0.484621155;0.256189047;0.205051263;0.129032258;0.317454364;0.151287822;0.379969992;0.267691923;0.44336084;0.147536884;0.283820955;0.234308577;-2.76529;1.80197;-0.570665;-0.570061;-1.5618
0;S20;Resting Open;0.120780195;0.114903726;0.122655664;0.139659915;0.173168292;0.115528882;0.119904976;0.561765441;0.396224056;0.533633408;0.4076019;0.422230558;0.451862966;0.538509627;0.426231558;0.320830208;0.519754939;0.35983996;0.342710678;0.287196799;0.42448112;0.283070768;0.547511878;0.332708177;0.420980245;0.272943236;0.382470618;0.381970493;11.4024;10.6276;6.15182;3.90017;5.20265
0;S22;Resting Open;0.196424106;0.190297574;0.192673168;0.186171543;0.195673918;0.155663916;0.15503876;0.569142286;0.499249812;0.58652163;0.438609652;0.459864966;0.455488872;0.582395599;0.506376594;0.374093523;0.436109027;0.387471868;0.437859465;0.346211553;0.41447862;0.33595899;0.536259065;0.447486872;0.533133283;0.36684171;0.465991498;0.46124031;22.4033;25.0134;11.4522;7.00319;9.81391
0;S24;Resting Open;0.112903226;0.110027507;0.106026507;0.11627907;0.109527382;0.080645161;0.082395599;0.499749937;0.331332833;0.567891973;0.374093523;0.363090773;0.4056014;0.436984246;0.366966742;0.242310578;0.375093773;0.276819205;0.257189297;0.194298575;0.30220055;0.197549387;0.547636909;0.277194299;0.487871968;0.1987997;0.414228557;0.320455114;1.09732;1.51634;1.64597;-0.749432;0.267025
0;S2;Resting;0.130907727;0.129782446;0.115528882;0.142535634;0.147911978;0.121030258;0.124781195;0.948362091;0.616154039;0.598149537;0.481245311;0.718554639;0.436609152;0.628407102;0.596024006;0.478369592;0.717179295;0.433983496;0.429482371;0.35683921;0.552388097;0.319204801;0.757939485;0.604151038;0.628032008;0.49299825;0.615028757;0.504251063;30.6197;20.6045;15.7898;15.9911;14.8279
0;S3;Resting;0.136409102;0.127031758;0.114153538;0.116404101;0.128532133;0.104026007;0.115028757;0.470742686;0.369092273;0.534883721;0.308577144;0.38472118;0.448612153;0.432233058;0.31607902;0.215553888;0.370717679;0.280195049;0.245686422;0.172043011;0.323830958;0.228057014;0.364966242;0.294573643;0.501625406;0.194048512;0.351462866;0.295823956;0.692796;3.96168;1.22446;-0.816593;-0.178427
0;S5;Resting;0.099024756;0.109652413;0.119529882;0.096274069;0.099774944;0.088647162;0.075893973;0.397724431;0.219804951;0.454988747;0.292823206;0.406476619;0.326706677;0.450612653;0.224306077;0.188172043;0.421355339;0.175543886;0.140535134;0.131532883;0.308327082;0.122030508;0.447986997;0.245186297;0.433108277;0.190672668;0.331082771;0.230807702;-8.19872;-4.19087;-3.48662;-2.94139;-3.4628
0;S6;Resting;0.122405601;0.119779945;0.100775194;0.13515879;0.13215804;0.112778195;0.12428107;0.563390848;0.308702176;0.434233558;0.242185546;0.346211553;0.373593398;0.3995999;0.340460115;0.209802451;0.383220805;0.320330083;0.219179795;0.161415354;0.362715679;0.222930733;0.3935984;0.254688672;0.441610403;0.196049012;0.410727682;0.331707927;0.0811507;3.39335;0.257978;-0.950074;-0.871206
0;S7;Resting;0.146911728;0.138659665;0.135033758;0.146661665;0.138909727;0.119779945;0.127406852;0.551637909;0.49899975;0.473993498;0.352963241;0.456364091;0.423355839;0.623655914;0.383970993;0.276069017;0.481370343;0.317579395;0.353963491;0.249937484;0.474743686;0.286571643;0.47911978;0.32708177;0.433108277;0.252563141;0.430732683;0.336459115;10.1844;11.1725;5.22131;4.04068;6.33995
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459;9.54621;5.17082;9.31557;9.30728;8.03601
0;S11;Resting;0.129032258;0.113028257;0.102900725;0.130782696;0.131907977;0.081270318;0.097149287;0.683420855;0.463990998;0.77331833;0.498624656;0.413228307;0.533133283;0.628157039;0.564891223;0.38372093;0.519379845;0.43235809;0.386846712;0.293323331;0.479869967;0.319579895;0.624156039;0.372093023;0.621655414;0.26744186;0.492623156;0.416354089;17.9112;12.0403;11.9609;7.41011;9.38433
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241;9.43276;9.98114;7.96658;4.01264;5.92621
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924;2.31732;3.74584;1.96621;-0.0774835;-0.186832
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868;10.4125;6.75671;4.85154;2.88838;4.62278
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391;0.766918;3.96464;0.0471192;0.368275;1.96106
