;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5
0;2S11;Resting open;0.083395849;0.086271568;0.087021755;0.080145036;0.080020005;0.099649912;0.113903476;0.517379345;0.393848462;0.495623906;0.246061515;0.404351088;0.242060515;0.522630658;0.367341835;0.199049762;0.441235309;0.216804201;0.278194549;0.16704176;0.39659915;0.172793198;0.4056014;0.302450613;0.290322581;0.18792198;0.247811953;0.277694424;-3.42332;-3.06425;-1.44704;-4.00135;-1.17328
0;2S12;Resting open;0.072018005;0.06364091;0.064891223;0.068392098;0.07351838;0.066891723;0.065391348;0.494498625;0.296824206;0.442860715;0.235433858;0.405726432;0.306451613;0.44636159;0.308827207;0.190172543;0.463115779;0.215303826;0.209927482;0.151162791;0.330332583;0.154913728;0.365341335;0.274443611;0.388472118;0.185796449;0.269567392;0.276069017;-9.41805;-7.10797;-2.97184;-4.39668;-4.06969
0;2S13;Resting open;0.072893223;0.070517629;0.071767942;0.070892723;0.069767442;0.082270568;0.087271818;0.406101525;0.210927732;0.442985746;0.151412853;0.395223806;0.407101775;0.441985496;0.257314329;0.13415854;0.688297074;0.250937734;0.15503876;0.107276819;0.389347337;0.147911978;0.289197299;0.248187047;0.555888972;0.131782946;0.244186047;0.273693423;-9.78669;-9.52531;-2.3902;-1.72344;-5.37404
0;2S1;Resting;0.077644411;0.075768942;0.074143536;0.069642411;0.055888972;0.083770943;0.084396099;0.465741435;0.25243811;0.455738935;0.216929232;0.391222806;0.363590898;0.407851963;0.27731933;0.147411853;0.563140785;0.235433858;0.169292323;0.107901975;0.356589147;0.155913978;0.418854714;0.23955989;0.519754939;0.13315829;0.322455614;0.243060765;-8.67255;-8.5166;-2.58861;-2.43979;-4.53448
0;2S2;Resting;0.066266567;0.068517129;0.062265566;0.066266567;0.058389597;0.066391598;0.065891473;0.316579145;0.208177044;0.265566392;0.140285071;0.246436609;0.249937484;0.458864716;0.188797199;0.113778445;0.484246062;0.182170543;0.136034009;0.095523881;0.346336584;0.131907977;0.267191798;0.163290823;0.415853963;0.102150538;0.209677419;0.179794949;-15.6761;-16.5934;-8.81381;-8.00784;-8.7525
0;2S3;Resting;0.075643911;0.086021505;0.088397099;0.080145036;0.083395849;0.078769692;0.073643411;0.41847962;0.321705426;0.358589647;0.232683171;0.254063516;0.234933733;0.490497624;0.300950238;0.192173043;0.301575394;0.203925981;0.238059515;0.173293323;0.312578145;0.172168042;0.399349837;0.18692173;0.303325831;0.13615904;0.236809202;0.204301075;-8.39531;-9.30116;-7.03768;-7.09943;-4.6344
0;2S4;Resting;0.069267317;0.067391848;0.067266817;0.066266567;0.06464116;0.069392348;0.067391848;0.326581645;0.266191548;0.257814454;0.134408602;0.317829457;0.222930733;0.428982246;0.226431608;0.131407852;0.402350588;0.184796199;0.1987997;0.127531883;0.375843961;0.167291823;0.302450613;0.21667917;0.460990248;0.124531133;0.269067267;0.215803951;-13.2341;-12.8032;-7.3677;-6.83482;-6.93693
0;2S5;Resting;0.093898475;0.090397599;0.0963991;0.091272818;0.088022006;0.10140035;0.088022006;0.500500125;0.278194549;0.459989997;0.236684171;0.359339835;0.429857464;0.460865216;0.294948737;0.191422856;0.444236059;0.290572643;0.200175044;0.156914229;0.326206552;0.182170543;0.429482371;0.215053763;0.468867217;0.145536384;0.284196049;0.292698175;-3.71262;-4.87549;-2.62236;-1.36308;-2.88563
0;2S6;Resting;0.071142786;0.074893723;0.068267067;0.065141285;0.064766192;0.087646912;0.074768692;0.643410853;0.311577894;0.356964241;0.238184546;0.480995249;0.370092523;0.468242061;0.252313078;0.18492123;0.525131283;0.260065016;0.162415604;0.130907727;0.340710178;0.157289322;0.332833208;0.208802201;0.343210803;0.164791198;0.400100025;0.303950988;-8.42425;-6.28252;-1.50094;-3.10853;-3.45752
0;2S7;Resting;0.064891223;0.068267067;0.068017004;0.061890473;0.055513878;0.07951988;0.064516129;0.225806452;0.176044011;0.34196049;0.232183046;0.252813203;0.318954739;0.403350838;0.13315829;0.134658665;0.347211803;0.164666167;0.11327832;0.110027507;0.307326832;0.142285571;0.260065016;0.155663916;0.31207802;0.143410853;0.286196549;0.228182046;-14.3138;-15.593;-9.89971;-8.13871;-9.35108
0;2S8;Resting;0.048512128;0.051262816;0.058014504;0.053888472;0.060140035;0.053513378;0.055513878;0.588147037;0.344211053;0.532133033;0.332083021;0.461740435;0.410977744;0.542135534;0.356339085;0.231307827;0.537134284;0.282820705;0.243685921;0.179419855;0.371092773;0.187421855;0.508877219;0.284196049;0.426731683;0.205926482;0.376469117;0.335708927;-7.49981;-1.28466;1.21508;-0.105575;0.156984
0;2S9;Resting;0.06164041;0.063015754;0.065016254;0.061015254;0.069142286;0.067516879;0.066516629;0.434483621;0.21467867;0.307951988;0.118154539;0.338084521;0.259314829;0.446861715;0.166916729;0.090772693;0.418104526;0.149537384;0.110027507;0.084646162;0.293323331;0.100150038;0.239309827;0.149037259;0.473618405;0.081270318;0.205301325;0.163915979;-16.3016;-17.7227;-8.57612;-8.55104;-9.21027
0;2S10;Resting;0.068267067;0.070017504;0.070517629;0.070142536;0.063140785;0.075143786;0.093023256;0.528132033;0.33895974;0.441485371;0.233183296;0.414103526;0.251062766;0.574018505;0.267566892;0.166916729;0.401975494;0.178169542;0.205176294;0.151537884;0.318204551;0.141660415;0.489997499;0.26744186;0.353713428;0.161290323;0.259189797;0.302075519;-8.25313;-6.94586;-2.98886;-5.18131;-2.74912
0;2S11;Resting;0.067141785;0.069267317;0.070892723;0.067016754;0.056264066;0.082020505;0.089147287;0.502750688;0.404976244;0.482995749;0.227556889;0.401725431;0.236184046;0.491997999;0.344836209;0.181295324;0.418354589;0.209427357;0.282195549;0.148787197;0.374843711;0.15703926;0.357589397;0.285696424;0.281195299;0.170292573;0.229557389;0.250562641;-8.01679;-5.99041;-2.97299;-5.67362;-2.82147
0;2S12;Resting;0.08052013;0.078894724;0.082645661;0.070017504;0.08152038;0.07551888;0.069767442;0.513253313;0.268692173;0.441485371;0.222930733;0.416104026;0.297324331;0.464741185;0.275818955;0.158664666;0.512253063;0.206301575;0.173418355;0.120405101;0.32208052;0.134533633;0.408727182;0.249687422;0.456864216;0.153163291;0.326831708;0.262190548;-8.5516;-8.27653;-2.63213;-3.72051;-4.07156
0;2S13;Resting;0.059514879;0.056014004;0.061390348;0.055513878;0.050012503;0.062390598;0.056514129;0.365466367;0.181420355;0.390972743;0.109152288;0.348087022;0.360590148;0.409602401;0.195548887;0.096774194;0.732683171;0.208177044;0.118529632;0.084021005;0.383095774;0.123530883;0.232183046;0.18292073;0.552138035;0.091272818;0.198049512;0.218554639;-16.2295;-15.565;-5.14138;-4.46169;-8.31293
0;2S1;Acuity left;0.083770244;0.076663171;0.062915065;0.075964115;0.064779215;0.090527787;0.070954212;0.439123849;0.151112665;0.353139928;0.154025399;0.382966329;0.208784807;0.239193755;0.208551788;0.108004194;0.496795992;0.145986252;0.117674473;0.090527787;0.174764069;0.092042409;0.323896074;0.201794244;0.310497495;0.106606082;0.202842829;0.166724921;-14.1417;-17.0507;-7.87153;-10.009;-11.1369
0;2S2;Acuity left;0.072701852;0.071536759;0.075381568;0.071886287;0.071070721;0.078294303;0.080041943;0.350460212;0.215891879;0.27764185;0.166258884;0.273097984;0.253407899;0.384364441;0.237795643;0.142490971;0.43155074;0.254106956;0.15763719;0.113130607;0.322381452;0.167423978;0.219154142;0.195386229;0.318653152;0.131189561;0.200862169;0.244553187;-12.4488;-13.1099;-8.14752;-7.60146;-8.47994
0;2S3;Acuity left;0.069556099;0.070837702;0.068740534;0.069556099;0.069206571;0.057439124;0.061516952;0.481183735;0.375043691;0.393568682;0.253058371;0.250728184;0.239426774;0.516136549;0.337527671;0.233601305;0.269835722;0.205173016;0.270651287;0.185599441;0.270884306;0.186997553;0.394850285;0.203075848;0.363509262;0.147034836;0.271350344;0.181288594;-9.5952;-8.11339;-6.44403;-6.66683;-3.5994
0;2S4;Acuity left;0.068041477;0.065245252;0.073284399;0.064080158;0.06198299;0.076313643;0.064313177;0.262262612;0.237446114;0.278107888;0.170569731;0.291389957;0.211697542;0.301759292;0.24571828;0.158569265;0.305953629;0.210881976;0.219969708;0.155889549;0.325643714;0.19142491;0.291040429;0.290108354;0.325177677;0.177210765;0.287545147;0.257602237;-12.1062;-11.0134;-8.25427;-7.88825;-8.07324
0;2S5;Acuity left;0.072352324;0.066177327;0.066992893;0.070371665;0.06571129;0.085051847;0.078061284;0.411278108;0.238378189;0.383898404;0.156821624;0.282302225;0.287312129;0.310031458;0.309215892;0.134218805;0.310031458;0.243621111;0.229873005;0.146685308;0.25888384;0.199114529;0.247815449;0.24583479;0.393801701;0.153209833;0.270068741;0.335430502;-10.1188;-9.336;-7.17333;-6.18889;-7.49145
0;2S6;Acuity left;0.054642899;0.054992427;0.057905161;0.058953746;0.059070255;0.072585343;0.064546196;0.601654433;0.29465222;0.36968426;0.281719678;0.372014447;0.357683794;0.445298847;0.265058837;0.235465455;0.41267622;0.282302225;0.159850868;0.164977281;0.35640219;0.171851334;0.331935221;0.183036234;0.298147501;0.186298497;0.415239427;0.315507398;-9.93984;-6.24248;-3.31857;-3.89894;-3.82136
0;2S7;Acuity left;0.060701386;0.063497612;0.058953746;0.059419783;0.061516952;0.06186648;0.071536759;0.425142724;0.299895142;0.349062099;0.203658395;0.396830945;0.304205989;0.390888967;0.26272865;0.182104159;0.375626238;0.242572527;0.225795177;0.169754165;0.30024467;0.175812653;0.263893743;0.278457416;0.28707911;0.188861703;0.218222067;0.283001282;-11.542;-8.53577;-5.46829;-6.56021;-6.16404
0;2S8;Acuity left;0.077129209;0.076313643;0.074099965;0.072235815;0.060468368;0.083653734;0.08435279;0.586624723;0.358149831;0.52347664;0.288826751;0.515437493;0.425026215;0.480135151;0.414889899;0.243504602;0.565303507;0.339391821;0.293021088;0.205522545;0.414773389;0.23639753;0.3565187;0.372946522;0.445997903;0.235698474;0.318420133;0.411860655;-2.16535;3.27159;3.09641;1.8687;0.91405
0;2S9;Acuity left;0.054060352;0.057439124;0.053710824;0.049166958;0.049516486;0.058720727;0.052312711;0.461843178;0.259699406;0.346731912;0.159268321;0.32459513;0.334498427;0.456017709;0.219270651;0.134335314;0.470464872;0.227659327;0.147267855;0.117091926;0.389024816;0.15192823;0.244786205;0.199697076;0.427006874;0.124548526;0.229756495;0.245135733;-15.1977;-12.7756;-6.08961;-5.82341;-6.80113
0;2S10;Acuity left;0.086566469;0.085634394;0.083770244;0.087731562;0.071187231;0.108936269;0.122334848;0.480018642;0.281952697;0.392869626;0.179540953;0.304322498;0.267039497;0.476057323;0.269602703;0.138180123;0.380053594;0.218338576;0.189211232;0.117208435;0.34708144;0.16882209;0.399044623;0.259349878;0.381102179;0.149015496;0.268554119;0.277292322;-5.88688;-7.98223;-4.81387;-5.04384;-4.51557
0;2S11;Acuity left;0.061400443;0.060817896;0.068274496;0.060701386;0.070954212;0.082139112;0.102877782;0.562623791;0.310614004;0.44459979;0.172084353;0.374694163;0.15938483;0.415821974;0.375509729;0.150879646;0.406268205;0.154025399;0.293953163;0.153442852;0.326342771;0.139578236;0.284049866;0.324828149;0.208668298;0.168123034;0.220552254;0.225795177;-9.65069;-8.35841;-4.3707;-8.4299;-5.13732
0;2S12;Acuity left;0.055691483;0.064546196;0.057206105;0.062332518;0.05825469;0.068274496;0.058371199;0.484329489;0.252592334;0.460561575;0.206571129;0.387626704;0.324828149;0.38844227;0.340789934;0.1913084;0.40335547;0.252359315;0.19515321;0.15192823;0.266573459;0.143073517;0.319352208;0.292089013;0.368402656;0.166375393;0.251543749;0.304205989;-10.9488;-8.07695;-4.17088;-5.27232;-5.83733
0;2S13;Acuity left;0.066876384;0.071769777;0.08260515;0.060934405;0.04881743;0.08248864;0.06943959;0.42409414;0.197716416;0.413491786;0.124198998;0.339741349;0.325876733;0.375859257;0.259466387;0.102178725;0.603635093;0.251543749;0.138995689;0.079342887;0.368635675;0.140393802;0.219154142;0.21204707;0.443667715;0.09577071;0.196318304;0.250262146;-13.0421;-13.2989;-5.35598;-5.16117;-7.95768
0;S2;Resting open;0.154788697;0.149912478;0.142910728;0.166666667;0.17791948;0.138784696;0.145286322;0.939984996;0.606151538;0.597524381;0.495873968;0.71767942;0.42448112;0.615028757;0.595773943;0.492123031;0.719429857;0.423855964;0.448237059;0.379969992;0.574018505;0.333833458;0.728182046;0.592648162;0.562265566;0.483995999;0.565016254;0.466116529;24.7996;28.8862;18.4474;14.0555;16.5217
0;S3;Resting open;0.158539635;0.131032758;0.140660165;0.148287072;0.14016004;0.114028507;0.132283071;0.494498625;0.414103526;0.549762441;0.32508127;0.398349587;0.466741685;0.461990498;0.364591148;0.234933733;0.382345586;0.319454864;0.295073768;0.211427857;0.323205801;0.268942236;0.40260065;0.331082771;0.550887722;0.221930483;0.369592398;0.355588897;9.0651;5.41052;1.15597;3.5055;2.23563
0;S5;Resting open;0.133283321;0.134658665;0.146661665;0.131282821;0.138034509;0.124156039;0.122405601;0.451612903;0.295823956;0.454113528;0.340460115;0.412353088;0.355588897;0.478369592;0.279069767;0.264566142;0.452113028;0.241935484;0.205676419;0.197674419;0.383345836;0.179169792;0.430607652;0.287946987;0.397724431;0.232933233;0.331957989;0.287446862;5.05092;0.0450339;-0.304527;-0.187677;-0.191382
0;S6;Resting open;0.130157539;0.122905726;0.108777194;0.141285321;0.138409602;0.113153288;0.13515879;0.516629157;0.343460865;0.443985996;0.338584646;0.393223306;0.436984246;0.405726432;0.369717429;0.298324581;0.439109777;0.370717679;0.251187797;0.212428107;0.377219305;0.258189547;0.474618655;0.293573393;0.491372843;0.246061515;0.443610903;0.336459115;7.09553;5.0818;1.50072;3.27502;1.61459
0;S7;Resting open;0.12128032;0.107276819;0.109402351;0.126406602;0.129282321;0.101650413;0.102650663;0.530382596;0.507376844;0.562265566;0.392223056;0.487621905;0.43635909;0.584396099;0.388347087;0.284446112;0.473868467;0.351962991;0.373593398;0.26744186;0.483370843;0.32208052;0.53475869;0.395348837;0.486371593;0.300700175;0.441110278;0.414353588;8.79605;11.6584;5.59246;6.05534;7.00568
0;S10;Resting open;0.11227807;0.116154039;0.111777944;0.106151538;0.111902976;0.103525881;0.103525881;0.679169792;0.500500125;0.604776194;0.410602651;0.500625156;0.571517879;0.709302326;0.426981745;0.306826707;0.593648412;0.413978495;0.32308077;0.243935984;0.518504626;0.309327332;0.623655914;0.34596149;0.734433608;0.255813953;0.554263566;0.352963241;9.98259;13.1897;8.87368;10.8138;9.87686
0;S11;Resting open;0.142035509;0.133283321;0.127906977;0.139409852;0.13815954;0.110902726;0.118779695;0.662915729;0.48712178;0.708302076;0.346711678;0.485871468;0.491122781;0.627656914;0.5020005;0.273568392;0.55763941;0.414103526;0.378594649;0.234058515;0.530007502;0.324456114;0.422980745;0.407976994;0.54576144;0.242685671;0.349712428;0.425981495;12.3024;13.4276;7.69823;8.32569;8.29593
0;S13;Resting open;0.129032258;0.122530633;0.114653663;0.130782696;0.135283821;0.109652413;0.12228057;0.526506627;0.41347837;0.547386847;0.411477869;0.40260065;0.455863966;0.61727932;0.396349087;0.310202551;0.475618905;0.356089022;0.317829457;0.26044011;0.437984496;0.294323581;0.548762191;0.362590648;0.616029007;0.304701175;0.535258815;0.390097524;10.5306;11.0076;5.17868;7.30876;6.78261
0;S14;Resting open;0.140035009;0.13815954;0.109277319;0.140285071;0.143785946;0.111652913;0.119779945;0.372843211;0.213303326;0.394348587;0.293698425;0.329582396;0.331207802;0.363590898;0.302325581;0.226931733;0.409102276;0.258189547;0.181670418;0.159664916;0.247186797;0.159664916;0.380095024;0.285696424;0.38472118;0.211927982;0.33395849;0.3012003;1.90293;-3.83386;-3.52992;-2.56586;-4.08741
0;S15;Resting open;0.113403351;0.11227807;0.109652413;0.125031258;0.136909227;0.0923981;0.089522381;0.633908477;0.479994999;0.604026007;0.347711928;0.502875719;0.389472368;0.605526382;0.408852213;0.261190298;0.473368342;0.278944736;0.322580645;0.219804951;0.456114029;0.245436359;0.539384846;0.370717679;0.469867467;0.238434609;0.372843211;0.389222306;5.90585;7.51558;4.87555;3.65534;5.6073
0;S16;Resting open;0.105526382;0.102650663;0.102650663;0.120780195;0.13215804;0.094273568;0.105151288;0.527506877;0.43835959;0.482995749;0.307326832;0.391972993;0.322580645;0.504876219;0.394723681;0.258564641;0.41247812;0.283195799;0.355463866;0.247686922;0.363965991;0.247436859;0.445611403;0.339709927;0.389847462;0.23355839;0.309702426;0.297824456;3.11959;3.49176;0.529839;-0.161677;1.94393
0;S18;Resting open;0.169792448;0.159164791;0.145911478;0.172543136;0.179044761;0.122405601;0.12528132;0.649037259;0.474493623;0.552263066;0.385221305;0.43835959;0.343710928;0.61227807;0.450612653;0.317454364;0.489997499;0.290447612;0.34296074;0.25843961;0.453113278;0.218429607;0.545886472;0.325581395;0.395973993;0.254938735;0.404226057;0.310327582;13.6669;9.61972;5.10131;3.85343;6.9255
0;S19;Resting open;0.125531383;0.124156039;0.118029507;0.123780945;0.116904226;0.097649412;0.089147287;0.612653163;0.280695174;0.635408852;0.273693423;0.379094774;0.362715679;0.396724181;0.412103026;0.205426357;0.467366842;0.258689672;0.213803451;0.136909227;0.299449862;0.150037509;0.394848712;0.270942736;0.437859465;0.153288322;0.276444111;0.227431858;0.450759;-3.4147;-0.831088;-1.52884;-2.00091
0;S20;Resting open;0.135033758;0.129407352;0.122405601;0.160665166;0.17791948;0.109402351;0.125531383;0.662165541;0.444986247;0.598024506;0.449737434;0.475868967;0.512253063;0.581145286;0.492748187;0.370467617;0.573768442;0.430982746;0.360590148;0.295823956;0.441610403;0.30220055;0.60740185;0.355213803;0.458614654;0.283070768;0.409477369;0.396849212;14.4814;14.9854;7.96656;8.29622;8.59139
0;S22;Resting open;0.246936734;0.232933233;0.239309827;0.24556139;0.244436109;0.207176794;0.205926482;0.672168042;0.581645411;0.66204051;0.52588147;0.488122031;0.523380845;0.628782196;0.544386097;0.445486372;0.484621155;0.450737684;0.498124531;0.423605901;0.459364841;0.392098025;0.609152288;0.448487122;0.560140035;0.383220805;0.481620405;0.48112028;37.9515;29.5134;12.8173;14.8788;15.9135
0;S24;Resting open;0.144911228;0.131532883;0.120030008;0.14216054;0.136409102;0.105776444;0.099274819;0.549387347;0.348962241;0.611652913;0.41647912;0.401225306;0.452113028;0.470742686;0.399349837;0.285696424;0.434983746;0.3072018;0.268317079;0.218304576;0.340585146;0.207551888;0.61727932;0.306451613;0.536509127;0.232433108;0.455988997;0.330082521;8.11344;5.63848;2.88178;4.05982;3.35321
0;S2;Resting;0.130907727;0.129782446;0.115528882;0.142535634;0.147911978;0.121030258;0.124781195;0.948362091;0.616154039;0.598149537;0.481245311;0.718554639;0.436609152;0.628407102;0.596024006;0.478369592;0.717179295;0.433983496;0.429482371;0.35683921;0.552388097;0.319204801;0.757939485;0.604151038;0.628032008;0.49299825;0.615028757;0.504251063;20.8508;27.9899;18.5414;14.2281;16.127
0;S3;Resting;0.136409102;0.127031758;0.114153538;0.116404101;0.128532133;0.104026007;0.115028757;0.470742686;0.369092273;0.534883721;0.308577144;0.38472118;0.448612153;0.432233058;0.31607902;0.215553888;0.370717679;0.280195049;0.245686422;0.172043011;0.323830958;0.228057014;0.364966242;0.294573643;0.501625406;0.194048512;0.351462866;0.295823956;3.41277;0.252552;-1.0595;0.811448;-0.433674
0;S5;Resting;0.099024756;0.109652413;0.119529882;0.096274069;0.099774944;0.088647162;0.075893973;0.397724431;0.219804951;0.454988747;0.292823206;0.406476619;0.326706677;0.450612653;0.224306077;0.188172043;0.421355339;0.175543886;0.140535134;0.131532883;0.308327082;0.122030508;0.447986997;0.245186297;0.433108277;0.190672668;0.331082771;0.230807702;-4.72923;-8.0091;-3.59;-3.66351;-4.17512
0;S6;Resting;0.122405601;0.119779945;0.100775194;0.13515879;0.13215804;0.112778195;0.12428107;0.563390848;0.308702176;0.434233558;0.242185546;0.346211553;0.373593398;0.3995999;0.340460115;0.209802451;0.383220805;0.320330083;0.219179795;0.161415354;0.362715679;0.222930733;0.3935984;0.254688672;0.441610403;0.196049012;0.410727682;0.331707927;2.69865;-0.300854;-1.33509;-0.0402445;-1.15365
0;S7;Resting;0.146911728;0.138659665;0.135033758;0.146661665;0.138909727;0.119779945;0.127406852;0.551637909;0.49899975;0.473993498;0.352963241;0.456364091;0.423355839;0.623655914;0.383970993;0.276069017;0.481370343;0.317579395;0.353963491;0.249937484;0.474743686;0.286571643;0.47911978;0.32708177;0.433108277;0.252563141;0.430732683;0.336459115;10.633;9.14493;4.13906;4.56837;6.26009
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459;4.95295;8.64142;9.0509;9.23633;7.91375
0;S11;Resting;0.129032258;0.113028257;0.102900725;0.130782696;0.131907977;0.081270318;0.097149287;0.683420855;0.463990998;0.77331833;0.498624656;0.413228307;0.533133283;0.628157039;0.564891223;0.38372093;0.519379845;0.43235809;0.386846712;0.293323331;0.479869967;0.319579895;0.624156039;0.372093023;0.621655414;0.26744186;0.492623156;0.416354089;12.4997;16.3053;8.79479;10.4099;10.3952
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241;9.67366;8.6637;4.03456;7.16943;6.03295
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924;3.47111;1.70879;0.317687;1.15415;-0.166525
0;S15;Resting;0.117904476;0.118529632;0.121405351;0.115153788;0.11627907;0.083770943;0.075143786;0.605526382;0.426606652;0.553138285;0.307326832;0.420855214;0.332333083;0.636409102;0.346836709;0.217804451;0.42748187;0.222805701;0.254563641;0.176419105;0.370717679;0.173418355;0.51487872;0.297699425;0.406476619;0.197049262;0.314203551;0.326706677;1.23874;0.413229;0.905671;-0.473278;2.20448
